timestamp, epochseconds, V1, V2, V3, C1, C2, C3, C4, Sun
Tue Feb  3 03:45:17 2015, 1422956717, -0.000, -0.001, -0.000, 21.633, 21.627, 21.679, -13.559, 0.100
Tue Feb  3 03:45:18 2015, 1422956718, -0.000, 4.818, -0.000, 21.618, 21.635, 21.679, -13.562, 0.100
Tue Feb  3 03:45:19 2015, 1422956719, -0.000, 4.818, -0.000, 21.618, 21.635, 21.661, -13.562, 0.100
Tue Feb  3 03:45:20 2015, 1422956720, 4.820, -0.001, -0.000, 21.601, 21.647, 21.648, -13.558, 0.100
Tue Feb  3 03:45:21 2015, 1422956721, 4.820, -0.001, 4.822, 21.585, 21.638, 21.659, -13.563, 0.100
Tue Feb  3 03:45:22 2015, 1422956722, 4.820, -0.001, 4.822, 21.594, 21.617, 21.686, -13.563, 0.100
Tue Feb  3 03:45:23 2015, 1422956723, 4.820, 4.818, -0.000, 21.606, 21.624, 21.701, -13.563, 0.100
Tue Feb  3 03:45:24 2015, 1422956724, 4.820, 4.818, -0.000, 21.617, 21.624, 21.701, -13.561, 0.100
Tue Feb  3 03:45:25 2015, 1422956725, 4.820, -0.001, -0.000, 21.617, 21.636, 21.688, -13.558, 0.100
Tue Feb  3 03:45:26 2015, 1422956726, 4.820, -0.001, -0.000, 21.627, 21.632, 21.678, -13.557, 0.100
Tue Feb  3 03:45:27 2015, 1422956727, 4.820, -0.001, -0.000, 21.636, 21.614, 21.660, -13.557, 0.100
Tue Feb  3 03:45:28 2015, 1422956728, -0.000, -0.001, -0.000, 21.645, 21.589, 21.646, -13.555, 0.100
Tue Feb  3 03:45:29 2015, 1422956729, -0.000, -0.001, -0.000, 21.629, 21.568, 21.646, -13.555, 0.100
Tue Feb  3 03:45:30 2015, 1422956730, 4.820, 4.818, -0.000, 21.616, 21.568, 21.630, -13.554, 0.100
Tue Feb  3 03:45:31 2015, 1422956731, 4.820, 4.818, -0.000, 21.616, 21.557, 21.610, -13.561, 0.100
Tue Feb  3 03:45:32 2015, 1422956732, -0.000, 4.818, 4.822, 21.621, 21.564, 21.634, -13.563, 0.100
Tue Feb  3 03:45:33 2015, 1422956733, -0.000, 4.818, 4.822, 21.624, 21.576, 21.670, -13.564, 0.100
Tue Feb  3 03:45:34 2015, 1422956734, -0.000, 4.818, 4.822, 21.612, 21.586, 21.699, -13.564, 0.100
Tue Feb  3 03:45:35 2015, 1422956735, 4.820, 4.818, 4.822, 21.601, 21.598, 21.699, -13.567, 0.100
Tue Feb  3 03:45:36 2015, 1422956736, 4.820, 4.818, -0.000, 21.601, 21.598, 21.724, -13.570, 0.100
Tue Feb  3 03:45:37 2015, 1422956737, -0.000, -0.001, -0.000, 21.611, 21.614, 21.732, -13.565, 0.100
Tue Feb  3 03:45:38 2015, 1422956738, -0.000, -0.001, -0.000, 21.616, 21.612, 21.719, -13.565, 0.100
Tue Feb  3 03:45:39 2015, 1422956739, -0.000, -0.001, -0.000, 21.601, 21.597, 21.699, -13.574, 0.100
Tue Feb  3 03:45:40 2015, 1422956740, 4.820, -0.001, -0.000, 21.593, 21.573, 21.686, -13.574, 0.100
Tue Feb  3 03:45:41 2015, 1422956741, 4.820, -0.001, 4.822, 21.600, 21.573, 21.686, -13.576, 0.100
Tue Feb  3 03:45:42 2015, 1422956742, -0.000, 4.818, 4.822, 21.600, 21.543, 21.677, -13.581, 0.100
Tue Feb  3 03:45:43 2015, 1422956743, -0.000, 4.818, 4.822, 21.597, 21.534, 21.709, -13.579, 0.100
Tue Feb  3 03:45:44 2015, 1422956744, -0.000, 4.818, 3.249, 21.585, 21.547, 21.739, -13.572, 0.100
Tue Feb  3 03:45:45 2015, 1422956745, -0.000, 4.818, -0.000, 21.566, 21.562, 21.724, -13.570, 0.100
Tue Feb  3 03:45:46 2015, 1422956746, -0.000, 4.818, -0.000, 21.547, 21.575, 21.724, -13.570, 0.100
Tue Feb  3 03:45:47 2015, 1422956747, 4.820, -0.001, -0.000, 21.544, 21.575, 21.709, -13.569, 0.100
Tue Feb  3 03:45:48 2015, 1422956748, 4.820, -0.001, -0.000, 21.544, 21.572, 21.693, -13.566, 0.100
Tue Feb  3 03:45:49 2015, 1422956749, 4.820, -0.001, -0.000, 21.551, 21.554, 21.680, -13.567, 0.100
Tue Feb  3 03:45:50 2015, 1422956750, 4.820, 4.818, -0.000, 21.558, 21.543, 21.662, -13.566, 0.100
Tue Feb  3 03:45:51 2015, 1422956751, 4.820, 4.818, -0.000, 21.564, 21.557, 21.646, -13.566, 0.100
Tue Feb  3 03:45:52 2015, 1422956752, 4.820, 4.818, -0.000, 21.574, 21.573, 21.646, -13.561, 0.100
Tue Feb  3 03:45:53 2015, 1422956753, 4.820, 4.818, -0.000, 21.574, 21.573, 21.626, -13.560, 0.100
Tue Feb  3 03:45:54 2015, 1422956754, 4.820, -0.001, -0.000, 21.582, 21.588, 21.614, -13.558, 0.100
Tue Feb  3 03:45:55 2015, 1422956755, 4.820, -0.001, 4.822, 21.591, 21.587, 21.615, -13.557, 0.100
Tue Feb  3 03:45:56 2015, 1422956756, 4.820, -0.001, 4.822, 21.601, 21.567, 21.644, -13.555, 0.100
Tue Feb  3 03:45:57 2015, 1422956757, 4.820, 4.818, 4.822, 21.609, 21.556, 21.669, -13.555, 0.100
Tue Feb  3 03:45:58 2015, 1422956758, 4.820, 4.818, 4.822, 21.621, 21.556, 21.669, -13.556, 0.100
